DATE,y1,log_sp500,log_rgdp,log_pgdp,unemp,EBP,shock_Hybrid_meeting_sum,shock_AD_meeting_sum,shock_Wu_meeting_sum,shock_Kr_meeting_sum
1984-06-01,12.08,5.032005352461004,8.819162575060716,3.689228808143629,7.2,-0.0745995617997006,0.0,0.0,0.0,0.0
1984-07-01,12.03,5.031744237724245,8.82292420078419,3.692752552540462,7.5,-0.1676627349467864,0.1368612818215385,0.104882986103141,-0.0484426849027035,0.0
1984-08-01,11.82,5.037471961030086,8.826215421732215,3.6960179682354393,7.5,0.1439405445439011,-0.0544892489098546,0.0015004774675931,-0.030885620160645,0.0
1984-09-01,11.58,5.105217966907288,8.829495846069232,3.6992727556869758,7.3,-0.066153051420461,0.0,0.0,0.0,0.0
1984-10-01,10.9,5.103639757171517,8.832765544398685,3.7025169838560856,7.4,-0.2615319394587847,-0.136572370218799,-0.0791748390791739,0.0341904533288561,0.0
1984-11-01,9.82,5.120923677842907,8.837527527166932,3.706631733672073,7.2,-0.1361753357031274,-0.2703020673857612,-0.224302231147075,0.0043526617550518,0.0
1984-12-01,9.33,5.092645339138092,8.842266940886269,3.7107296216754553,7.3,-0.0199246089336642,-0.1808758897956633,-0.139576993799343,0.0041772542807975,0.0
1985-01-01,9.02,5.1081853574268745,8.846983998476498,3.7148107855106844,7.3,-0.1567262698700313,0.0,0.0,0.0,0.0
1985-02-01,9.29,5.1853166554516115,8.849825472937882,3.717273492524943,7.2,-0.1850732398188442,0.0044686472069506,0.0126525420692744,-0.0180965570596571,0.0
1985-03-01,9.86,5.210742172461597,8.85265889629376,3.7197301495125856,7.2,0.0500827299826205,0.0458453668823962,0.0464701124485252,0.0030039411730542,0.0
1985-04-01,9.14,5.199987654541358,8.855484314039664,3.722180786116615,7.3,-0.0801163191568281,0.0,0.0,0.0,0.0
1985-05-01,8.46,5.183860016538592,8.861507352738013,3.7245456731087128,7.2,-0.2936064604072874,-0.1057210436765998,-0.109898557349614,0.0136437583128529,0.0
1985-06-01,7.8,5.243438742012481,8.867494331523096,3.7269049806068164,7.4,0.026612471751098,0.0,0.0,0.0,0.0
1985-07-01,7.86,5.259732414855603,8.873445679607658,3.72925873486807,7.4,-0.0177781954320495,0.0770843601719839,0.0659446361428646,0.0425665926008164,0.0
1985-08-01,8.05,5.258068129845703,8.876399725848385,3.7317288838163285,7.1,0.0080568444884565,0.0458432122766078,0.0477018308412716,0.010036848565203,0.0
1985-09-01,8.07,5.2359631460878475,8.879345071395862,3.7341929461493657,7.1,0.0887556586936513,0.0,0.0,0.0,0.0
1985-10-01,8.01,5.220734169713182,8.882281767352744,3.736650951825179,7.1,0.149757866956574,0.0629001315177744,0.0366541890718498,0.0170312824122424,0.0
1985-11-01,7.88,5.255044449093456,8.886828863271326,3.7387428082610565,7.0,0.1729858534947208,0.0114746300346962,-0.0038554257447901,0.0239010642382893,0.0
1985-12-01,7.67,5.300614760516404,8.891355376664032,3.7408302979610437,7.0,-0.0498836392989381,-0.066131939684384,-0.0462986610554314,0.0261461543121237,0.0
1986-01-01,7.73,5.345153222300188,8.895861493026008,3.7429134391333845,6.7,0.1848682806602344,0.0,0.0,0.0,0.0
1986-02-01,7.61,5.365789114379444,8.89699246055395,3.744291447061572,7.2,-0.2097244632983199,-0.0024540205688931,0.0107478914786726,-0.0019681031073368,0.0
1986-03-01,7.03,5.417965319941605,8.898122150439178,3.7456675586967156,7.2,0.5600015722398242,0.0,0.0,0.0,0.0
1986-04-01,6.44,5.460181077186809,8.899250565565119,3.7470417792489523,7.1,0.5098973166170198,-0.035461738709457,0.0090924004077307,-0.0015524546283242,0.0
1986-05-01,6.65,5.46026615054375,8.902962621487267,3.7486110230626286,7.2,0.0056936646065892,0.0407819795332596,0.0215811535946391,-0.0264902485940428,0.0
1986-06-01,6.73,5.501421433957755,8.906660948995182,3.7501778082096155,7.2,0.0780643956981381,0.0,0.0,0.0,0.0
1986-07-01,6.27,5.529587777300485,8.910345649259275,3.751742142380558,7.0,0.6890362209323817,-0.2104070218389808,-0.102484706692277,-0.0320056769050142,0.0
1986-08-01,5.93,5.459202479093472,8.912457813107586,3.7541418263467112,6.9,0.653720399919395,-0.1385861552047065,-0.0779446861461649,-0.0236430442281361,0.0
1986-09-01,5.77,5.515523341290777,8.914565525121128,3.7565357656083624,7.0,0.3007311741346854,0.0580116337824834,0.0301666374325931,-0.0043885384135571,0.0
1986-10-01,5.72,5.4536102766390036,8.916668804026816,3.7589239876190526,7.0,0.4809671646855749,0.0,0.0,0.0,0.0
1986-11-01,5.8,5.504518209336979,8.920405054457108,3.7615821708261263,6.9,0.589895864876687,0.0123514717411378,0.0206815814640687,0.002884595773026,0.0
1986-12-01,5.87,5.517653691565067,8.924127397266359,3.764233306826571,6.6,0.6137676708528281,-0.0248758035239138,0.0107606171949092,0.021296370102425,0.0
1987-01-01,5.78,5.507159120978532,8.927835935608698,3.7668774328797543,6.6,0.4734494491202639,0.0,0.0,0.0,0.0
