date,gz_spread,ebp,est_prob
2004-06-01,1.803104308347058,-0.38852137334860704,0.09563044836149912
2004-07-01,1.72978803047843,-0.3251069978232539,0.10972007288864095
2004-08-01,1.854785625263608,-0.42877463214999545,0.08740601298717801
2004-09-01,1.7433738815547837,-0.5497693916786643,0.06586306720264987
2004-10-01,1.7348672231747069,-0.5338725799698334,0.06843267801009213
2004-11-01,1.527808172086814,-0.6721713137520817,0.04850692649818421
2004-12-01,1.4593200821488044,-0.7185450831761304,0.04297494217367078
2005-01-01,1.694157418561368,-0.702886406274124,0.04478289237915787
2005-02-01,1.5487873461845,-0.9309000933307277,0.02378606067798692
2005-03-01,1.84029884526466,-0.6426022779329963,0.0523220304884785
2005-04-01,2.123849804550002,-0.3879968184281544,0.09574125957944264
2005-05-01,2.095573548080987,-0.307660979750048,0.11384544548973728
2005-06-01,1.9517064141976743,-0.4529667889534301,0.08272394027956344
2005-07-01,1.7112655755249837,-0.5563083954824974,0.06482804553384194
2005-08-01,1.799036344160574,-0.5543830383899981,0.0651314789819383
2005-09-01,1.8192294221802885,-0.4631115747671624,0.08081769826891197
2005-10-01,1.868970152017997,-0.34640338370851675,0.10483108578067672
2005-11-01,1.8766400461010648,-0.3163833565216163,0.11176929518863424
2005-12-01,1.938260244880912,-0.2871101750066878,0.11884534366442152
2006-01-01,1.7809856727547158,-0.35853730317413124,0.10211706355259004
2006-02-01,1.7325564182649502,-0.3146991567197721,0.1121680537452421
2006-03-01,1.703692940493609,-0.4013258999186795,0.09295471242484855
2006-04-01,1.6274586663381525,-0.43938110983664913,0.08532947730158143
2006-05-01,1.6407348939685076,-0.34223835798172364,0.10577462236265764
2006-06-01,1.7498725594804556,-0.35038557519358804,0.10393468123530414
2006-07-01,1.7956068257685596,-0.2506179680986569,0.12810186085273423
2006-08-01,1.804405126510942,-0.2764534532142189,0.1214982759619467
2006-09-01,1.8165557420703131,-0.3361884171240308,0.10715607538660904
